2022-08-09 17:49:58.865625: I tensorflow/core/util/util.cc:169] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2022-08-09 17:50:00.297743: I tensorflow/core/platform/cpu_feature_guard.cc:193] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F AVX512_VNNI FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2022-08-09 17:50:00.664631: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1532] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 22126 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3090, pci bus id: 0000:65:00.0, compute capability: 8.6
WARNING:tensorflow:Epoch: 1, Train_Loss: 13644.538086, train_mIoU: 94.529, proceeding to images: 614940
W0809 21:49:59.878302 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13644.538086, train_mIoU: 94.529, proceeding to images: 614940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13617.127930, train_mIoU: 94.544, proceeding to images: 629940
W0809 21:50:45.301875 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13617.127930, train_mIoU: 94.544, proceeding to images: 629940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13618.231445, train_mIoU: 94.629, proceeding to images: 644940
W0809 21:51:30.665956 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13618.231445, train_mIoU: 94.629, proceeding to images: 644940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13657.771484, train_mIoU: 94.801, proceeding to images: 659940
W0809 21:52:16.638192 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13657.771484, train_mIoU: 94.801, proceeding to images: 659940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13586.137695, train_mIoU: 94.791, proceeding to images: 674940
W0809 21:53:03.163927 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13586.137695, train_mIoU: 94.791, proceeding to images: 674940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13679.978516, train_mIoU: 94.431, proceeding to images: 689940
W0809 21:53:49.009910 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13679.978516, train_mIoU: 94.431, proceeding to images: 689940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13659.077148, train_mIoU: 94.570, proceeding to images: 704940
W0809 21:54:35.549069 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13659.077148, train_mIoU: 94.570, proceeding to images: 704940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13639.031250, train_mIoU: 94.215, proceeding to images: 719940
W0809 21:55:21.696009 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13639.031250, train_mIoU: 94.215, proceeding to images: 719940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13683.400391, train_mIoU: 94.526, proceeding to images: 734940
W0809 21:56:08.365420 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13683.400391, train_mIoU: 94.526, proceeding to images: 734940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13612.804688, train_mIoU: 94.592, proceeding to images: 749940
W0809 21:56:54.572528 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13612.804688, train_mIoU: 94.592, proceeding to images: 749940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13574.335938, train_mIoU: 94.494, proceeding to images: 764940
W0809 21:57:40.857304 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13574.335938, train_mIoU: 94.494, proceeding to images: 764940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13635.985352, train_mIoU: 94.706, proceeding to images: 779940
W0809 21:58:27.659396 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13635.985352, train_mIoU: 94.706, proceeding to images: 779940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13634.061523, train_mIoU: 94.497, proceeding to images: 794940
W0809 21:59:14.540196 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13634.061523, train_mIoU: 94.497, proceeding to images: 794940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13524.252930, train_mIoU: 94.683, proceeding to images: 809940
W0809 22:00:01.554311 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13524.252930, train_mIoU: 94.683, proceeding to images: 809940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13654.990234, train_mIoU: 94.563, proceeding to images: 824940
W0809 22:00:48.699978 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13654.990234, train_mIoU: 94.563, proceeding to images: 824940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13627.683594, train_mIoU: 94.609, proceeding to images: 839940
W0809 22:01:35.234210 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13627.683594, train_mIoU: 94.609, proceeding to images: 839940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13638.845703, train_mIoU: 94.442, proceeding to images: 854940
W0809 22:02:21.706475 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13638.845703, train_mIoU: 94.442, proceeding to images: 854940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13549.634766, train_mIoU: 94.890, proceeding to images: 869940
W0809 22:03:07.815315 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13549.634766, train_mIoU: 94.890, proceeding to images: 869940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13594.425781, train_mIoU: 94.315, proceeding to images: 884940
W0809 22:03:53.682865 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13594.425781, train_mIoU: 94.315, proceeding to images: 884940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13711.172852, train_mIoU: 94.233, proceeding to images: 899940
W0809 22:04:40.017848 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13711.172852, train_mIoU: 94.233, proceeding to images: 899940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13643.679688, train_mIoU: 94.690, proceeding to images: 914940
W0809 22:05:26.434819 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13643.679688, train_mIoU: 94.690, proceeding to images: 914940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13654.910156, train_mIoU: 94.516, proceeding to images: 929940
W0809 22:06:12.432803 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13654.910156, train_mIoU: 94.516, proceeding to images: 929940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13599.570312, train_mIoU: 94.795, proceeding to images: 944940
W0809 22:06:58.498381 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13599.570312, train_mIoU: 94.795, proceeding to images: 944940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13580.856445, train_mIoU: 94.458, proceeding to images: 959940
W0809 22:07:44.477397 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13580.856445, train_mIoU: 94.458, proceeding to images: 959940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13608.977539, train_mIoU: 94.676, proceeding to images: 974940
W0809 22:08:30.798108 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13608.977539, train_mIoU: 94.676, proceeding to images: 974940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13642.671875, train_mIoU: 94.759, proceeding to images: 989940
W0809 22:09:16.616387 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13642.671875, train_mIoU: 94.759, proceeding to images: 989940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13579.034180, train_mIoU: 94.793, proceeding to images: 1004940
W0809 22:10:02.257876 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13579.034180, train_mIoU: 94.793, proceeding to images: 1004940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13700.296875, train_mIoU: 94.943, proceeding to images: 1019940
W0809 22:10:47.920668 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13700.296875, train_mIoU: 94.943, proceeding to images: 1019940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13604.056641, train_mIoU: 94.699, proceeding to images: 1034940
W0809 22:11:33.046464 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13604.056641, train_mIoU: 94.699, proceeding to images: 1034940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13685.325195, train_mIoU: 94.474, proceeding to images: 1049940
W0809 22:12:17.927992 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13685.325195, train_mIoU: 94.474, proceeding to images: 1049940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13613.522461, train_mIoU: 94.613, proceeding to images: 1064940
W0809 22:13:02.731673 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13613.522461, train_mIoU: 94.613, proceeding to images: 1064940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13750.232422, train_mIoU: 94.488, proceeding to images: 1079940
W0809 22:13:47.284004 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13750.232422, train_mIoU: 94.488, proceeding to images: 1079940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13523.804688, train_mIoU: 94.742, proceeding to images: 1094940
W0809 22:14:31.718042 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13523.804688, train_mIoU: 94.742, proceeding to images: 1094940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13668.483398, train_mIoU: 94.767, proceeding to images: 1109940
W0809 22:15:16.391651 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13668.483398, train_mIoU: 94.767, proceeding to images: 1109940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13694.648438, train_mIoU: 94.554, proceeding to images: 1124940
W0809 22:16:01.294793 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13694.648438, train_mIoU: 94.554, proceeding to images: 1124940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13553.941406, train_mIoU: 94.698, proceeding to images: 1139940
W0809 22:16:46.893535 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13553.941406, train_mIoU: 94.698, proceeding to images: 1139940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13655.603516, train_mIoU: 94.680, proceeding to images: 1154940
W0809 22:17:32.979269 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13655.603516, train_mIoU: 94.680, proceeding to images: 1154940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13487.953125, train_mIoU: 94.820, proceeding to images: 1169940
W0809 22:18:19.010390 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13487.953125, train_mIoU: 94.820, proceeding to images: 1169940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13494.360352, train_mIoU: 94.815, proceeding to images: 1184940
W0809 22:19:04.889778 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13494.360352, train_mIoU: 94.815, proceeding to images: 1184940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13618.365234, train_mIoU: 94.746, proceeding to images: 1199940
W0809 22:19:51.171690 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13618.365234, train_mIoU: 94.746, proceeding to images: 1199940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13484.274414, train_mIoU: 94.532, proceeding to images: 1214940
W0809 22:20:37.753779 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13484.274414, train_mIoU: 94.532, proceeding to images: 1214940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13579.920898, train_mIoU: 94.569, proceeding to images: 1229940
W0809 22:21:24.529937 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13579.920898, train_mIoU: 94.569, proceeding to images: 1229940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13503.470703, train_mIoU: 94.747, proceeding to images: 1244940
W0809 22:22:10.841590 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13503.470703, train_mIoU: 94.747, proceeding to images: 1244940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13557.575195, train_mIoU: 94.934, proceeding to images: 1259940
W0809 22:22:57.867219 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13557.575195, train_mIoU: 94.934, proceeding to images: 1259940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13593.339844, train_mIoU: 94.675, proceeding to images: 1274940
W0809 22:23:44.771991 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13593.339844, train_mIoU: 94.675, proceeding to images: 1274940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13592.798828, train_mIoU: 94.718, proceeding to images: 1289940
W0809 22:24:31.237145 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13592.798828, train_mIoU: 94.718, proceeding to images: 1289940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13532.578125, train_mIoU: 95.120, proceeding to images: 1304940
W0809 22:25:17.734699 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13532.578125, train_mIoU: 95.120, proceeding to images: 1304940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13577.883789, train_mIoU: 94.830, proceeding to images: 1319940
W0809 22:26:04.171962 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13577.883789, train_mIoU: 94.830, proceeding to images: 1319940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13584.065430, train_mIoU: 94.900, proceeding to images: 1334940
W0809 22:26:51.004586 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13584.065430, train_mIoU: 94.900, proceeding to images: 1334940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13535.410156, train_mIoU: 94.949, proceeding to images: 1349940
W0809 22:27:37.474037 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13535.410156, train_mIoU: 94.949, proceeding to images: 1349940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13556.128906, train_mIoU: 94.969, proceeding to images: 1364940
W0809 22:28:23.789493 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13556.128906, train_mIoU: 94.969, proceeding to images: 1364940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13564.819336, train_mIoU: 94.741, proceeding to images: 1379940
W0809 22:29:09.760433 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13564.819336, train_mIoU: 94.741, proceeding to images: 1379940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13628.247070, train_mIoU: 94.338, proceeding to images: 1394940
W0809 22:29:55.744319 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13628.247070, train_mIoU: 94.338, proceeding to images: 1394940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13551.746094, train_mIoU: 94.886, proceeding to images: 1409940
W0809 22:30:41.943437 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13551.746094, train_mIoU: 94.886, proceeding to images: 1409940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13592.924805, train_mIoU: 94.961, proceeding to images: 1424940
W0809 22:31:27.929103 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13592.924805, train_mIoU: 94.961, proceeding to images: 1424940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13597.090820, train_mIoU: 94.732, proceeding to images: 1439940
W0809 22:32:14.446963 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13597.090820, train_mIoU: 94.732, proceeding to images: 1439940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13482.543945, train_mIoU: 95.039, proceeding to images: 1454940
W0809 22:33:00.516978 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13482.543945, train_mIoU: 95.039, proceeding to images: 1454940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13576.524414, train_mIoU: 94.718, proceeding to images: 1469940
W0809 22:33:46.892123 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13576.524414, train_mIoU: 94.718, proceeding to images: 1469940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13609.479492, train_mIoU: 94.949, proceeding to images: 1484940
W0809 22:34:32.776033 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13609.479492, train_mIoU: 94.949, proceeding to images: 1484940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13546.289062, train_mIoU: 95.070, proceeding to images: 1499940
W0809 22:35:18.778118 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13546.289062, train_mIoU: 95.070, proceeding to images: 1499940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13504.008789, train_mIoU: 94.799, proceeding to images: 1514940
W0809 22:36:04.511493 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13504.008789, train_mIoU: 94.799, proceeding to images: 1514940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13531.380859, train_mIoU: 94.784, proceeding to images: 1529940
W0809 22:36:50.271577 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13531.380859, train_mIoU: 94.784, proceeding to images: 1529940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13573.783203, train_mIoU: 94.887, proceeding to images: 1544940
W0809 22:37:35.094844 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13573.783203, train_mIoU: 94.887, proceeding to images: 1544940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13730.667969, train_mIoU: 94.673, proceeding to images: 1559940
W0809 22:38:19.919620 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13730.667969, train_mIoU: 94.673, proceeding to images: 1559940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13580.669922, train_mIoU: 94.956, proceeding to images: 1574940
W0809 22:39:04.876741 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13580.669922, train_mIoU: 94.956, proceeding to images: 1574940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13482.521484, train_mIoU: 94.664, proceeding to images: 1589940
W0809 22:39:49.743548 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13482.521484, train_mIoU: 94.664, proceeding to images: 1589940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13488.735352, train_mIoU: 95.024, proceeding to images: 1604940
W0809 22:40:34.473782 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13488.735352, train_mIoU: 95.024, proceeding to images: 1604940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13531.846680, train_mIoU: 94.979, proceeding to images: 1619940
W0809 22:41:19.701341 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13531.846680, train_mIoU: 94.979, proceeding to images: 1619940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13596.012695, train_mIoU: 94.813, proceeding to images: 1634940
W0809 22:42:05.562584 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13596.012695, train_mIoU: 94.813, proceeding to images: 1634940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13533.699219, train_mIoU: 94.826, proceeding to images: 1649940
W0809 22:42:51.659377 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13533.699219, train_mIoU: 94.826, proceeding to images: 1649940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13501.330078, train_mIoU: 95.173, proceeding to images: 1664940
W0809 22:43:37.632776 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13501.330078, train_mIoU: 95.173, proceeding to images: 1664940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13452.444336, train_mIoU: 95.152, proceeding to images: 1679940
W0809 22:44:24.248344 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13452.444336, train_mIoU: 95.152, proceeding to images: 1679940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13520.999023, train_mIoU: 94.755, proceeding to images: 1694940
W0809 22:45:10.570058 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13520.999023, train_mIoU: 94.755, proceeding to images: 1694940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13575.013672, train_mIoU: 94.797, proceeding to images: 1709940
W0809 22:45:56.823557 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13575.013672, train_mIoU: 94.797, proceeding to images: 1709940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13541.839844, train_mIoU: 94.718, proceeding to images: 1724940
W0809 22:46:43.176711 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13541.839844, train_mIoU: 94.718, proceeding to images: 1724940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13536.334961, train_mIoU: 95.059, proceeding to images: 1739940
W0809 22:47:29.668492 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13536.334961, train_mIoU: 95.059, proceeding to images: 1739940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13549.627930, train_mIoU: 95.261, proceeding to images: 1754940
W0809 22:48:16.163820 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13549.627930, train_mIoU: 95.261, proceeding to images: 1754940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13474.816406, train_mIoU: 95.297, proceeding to images: 1769940
W0809 22:49:03.058439 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13474.816406, train_mIoU: 95.297, proceeding to images: 1769940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13530.093750, train_mIoU: 95.159, proceeding to images: 1784940
W0809 22:49:49.905244 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13530.093750, train_mIoU: 95.159, proceeding to images: 1784940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13399.137695, train_mIoU: 95.043, proceeding to images: 1799940
W0809 22:50:36.515032 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13399.137695, train_mIoU: 95.043, proceeding to images: 1799940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13563.286133, train_mIoU: 94.695, proceeding to images: 1814940
W0809 22:51:23.994228 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13563.286133, train_mIoU: 94.695, proceeding to images: 1814940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13522.779297, train_mIoU: 95.031, proceeding to images: 1829940
W0809 22:52:10.385465 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13522.779297, train_mIoU: 95.031, proceeding to images: 1829940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13480.097656, train_mIoU: 95.219, proceeding to images: 1844940
W0809 22:52:56.823412 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13480.097656, train_mIoU: 95.219, proceeding to images: 1844940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13636.464844, train_mIoU: 94.724, proceeding to images: 1859940
W0809 22:53:43.706979 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13636.464844, train_mIoU: 94.724, proceeding to images: 1859940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13547.478516, train_mIoU: 94.853, proceeding to images: 1874940
W0809 22:54:30.473140 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13547.478516, train_mIoU: 94.853, proceeding to images: 1874940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13630.795898, train_mIoU: 94.927, proceeding to images: 1889940
W0809 22:55:16.296016 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13630.795898, train_mIoU: 94.927, proceeding to images: 1889940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13423.513672, train_mIoU: 95.350, proceeding to images: 1904940
W0809 22:56:02.778307 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13423.513672, train_mIoU: 95.350, proceeding to images: 1904940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13447.107422, train_mIoU: 95.252, proceeding to images: 1919940
W0809 22:56:49.080472 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13447.107422, train_mIoU: 95.252, proceeding to images: 1919940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13504.971680, train_mIoU: 95.004, proceeding to images: 1934940
W0809 22:57:34.866817 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13504.971680, train_mIoU: 95.004, proceeding to images: 1934940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13485.800781, train_mIoU: 94.864, proceeding to images: 1949940
W0809 22:58:21.149994 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13485.800781, train_mIoU: 94.864, proceeding to images: 1949940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13490.713867, train_mIoU: 95.020, proceeding to images: 1964940
W0809 22:59:07.108335 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13490.713867, train_mIoU: 95.020, proceeding to images: 1964940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13541.782227, train_mIoU: 94.970, proceeding to images: 1979940
W0809 22:59:53.233501 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13541.782227, train_mIoU: 94.970, proceeding to images: 1979940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13485.990234, train_mIoU: 95.282, proceeding to images: 1994940
W0809 23:00:39.191465 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13485.990234, train_mIoU: 95.282, proceeding to images: 1994940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13447.608398, train_mIoU: 95.213, proceeding to images: 2009940
W0809 23:01:25.093861 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13447.608398, train_mIoU: 95.213, proceeding to images: 2009940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13487.117188, train_mIoU: 94.932, proceeding to images: 2024940
W0809 23:02:10.298563 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13487.117188, train_mIoU: 94.932, proceeding to images: 2024940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13437.077148, train_mIoU: 95.311, proceeding to images: 2039940
W0809 23:02:55.370504 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13437.077148, train_mIoU: 95.311, proceeding to images: 2039940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13457.343750, train_mIoU: 94.978, proceeding to images: 2054940
W0809 23:03:40.494071 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13457.343750, train_mIoU: 94.978, proceeding to images: 2054940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13410.564453, train_mIoU: 95.158, proceeding to images: 2069940
W0809 23:04:25.031470 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13410.564453, train_mIoU: 95.158, proceeding to images: 2069940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13513.360352, train_mIoU: 95.063, proceeding to images: 2084940
W0809 23:05:09.415800 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13513.360352, train_mIoU: 95.063, proceeding to images: 2084940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13433.864258, train_mIoU: 95.299, proceeding to images: 2099940
W0809 23:05:54.448096 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13433.864258, train_mIoU: 95.299, proceeding to images: 2099940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13470.009766, train_mIoU: 95.074, proceeding to images: 2114940
W0809 23:06:39.866635 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13470.009766, train_mIoU: 95.074, proceeding to images: 2114940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13331.135742, train_mIoU: 95.295, proceeding to images: 2129940
W0809 23:07:25.694107 140088817689728 train_vae_2.py:217] Epoch: 1, Train_Loss: 13331.135742, train_mIoU: 95.295, proceeding to images: 2129940
WARNING:tensorflow:Epoch: 1, Train_Loss: 13459.408203, train_mIoU: 95.077, proceeding to images: 2144940
